"Standard Report - Imports"
"Current date: 07/23/2025 2:16 PM (Eastern Daylight Time)"
"Commodity","Country","Time","Customs Value (Gen) ($US)","Quantity 1 (Gen)",
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Israel","January 2024","13,644","157"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Israel","April 2024","2,520","24"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Israel","June 2024","4,160","26"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Israel","July 2024","9,600","120"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Israel","November 2024","10,500","60"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Israel","2025 through May","72,157","433"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Israel","February 2025","15,732","86"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Israel","March 2025","15,725","139"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Israel","May 2025","40,700","208"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","2022","403,153","5,541"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","February 2022","99,502","1,744"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","April 2022","84,461","2,412"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","May 2022","40,281","93"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","June 2022","62,402","324"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","July 2022","77,383","602"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","September 2022","18,805","226"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","November 2022","18,047","40"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","December 2022","2,272","100"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","2023","942,769","8,136"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","January 2023","86,603","764"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","February 2023","17,757","39"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","March 2023","93,705","848"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","April 2023","7,796","330"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","May 2023","105,167","856"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","June 2023","21,245","98"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","July 2023","278,501","2,659"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","August 2023","234,744","1,571"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","September 2023","16,124","161"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","October 2023","62,797","649"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","November 2023","11,245","112"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","December 2023","7,085","49"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","2024","516,045","2,290"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","January 2024","9,914","50"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","February 2024","32,009","197"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","March 2024","2,063","23"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","April 2024","25,157","58"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","May 2024","6,108","30"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","June 2024","9,266","15"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","July 2024","4,992","23"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","August 2024","24,162","29"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","September 2024","7,108","31"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","October 2024","220,950","1,309"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","November 2024","87,971","270"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","December 2024","86,345","255"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","2025 through May","1,386,144","4,389"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","January 2025","97,385","308"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","February 2025","87,983","289"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","March 2025","3,189","14"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","April 2025","934,125","2,940"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Italy","May 2025","263,462","838"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","2022","12,268,788","178,208"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","January 2022","1,468,472","25,202"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","February 2022","1,215,580","32,642"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","March 2022","1,622,385","27,900"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","April 2022","946,311","16,202"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","May 2022","2,183,751","37,220"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","June 2022","1,308,375","22,500"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","July 2022","785,025","13,500"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","August 2022","212,960","2,563"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","November 2022","2,349,247","275"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","December 2022","176,682","204"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","2023","13,091,593","737,431"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","January 2023","2,483,351","381"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","February 2023","45,039","26"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","March 2023","3,046,007","363"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","April 2023","4,502,659","706,611"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","May 2023","9,780","5"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","June 2023","2,842,454","28,452"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","September 2023","87,618","846"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","October 2023","12,000","120"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","November 2023","62,685","627"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","2024","7,620,253","51,912"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","January 2024","40,569","466"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","February 2024","88,011","1,005"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","April 2024","102,280","1,109"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","May 2024","11,813","34"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","June 2024","3,239","30"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","July 2024","9,662","33"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","August 2024","50,198","459"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","September 2024","4,841,195","43,481"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","October 2024","5,012","61"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","November 2024","1,246,471","2,741"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","December 2024","1,221,803","2,493"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","2025 through May","3,379,433","28,681"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","January 2025","2,198","21"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","February 2025","64,553","193"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","March 2025","1,064,907","8,927"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","April 2025","1,107,308","9,649"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Japan","May 2025","1,140,467","9,891"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Jordan","2022","127,896","715"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Jordan","August 2022","127,896","715"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Jordan","2023","2,022,342","4,584"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Jordan","February 2023","1,754,394","3,344"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Jordan","April 2023","267,948","1,240"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Kazakhstan","2025 through May","75,168","720"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Kazakhstan","May 2025","75,168","720"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","2022","507,596","99,588"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","February 2022","70,703","24,500"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","March 2022","12,952","4,220"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","April 2022","25,268","10,287"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","May 2022","142,286","13,960"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","June 2022","40,583","6,588"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","July 2022","41,618","12,399"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","August 2022","22,155","8,820"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","September 2022","30,510","7,592"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","October 2022","26,661","9,345"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","November 2022","3,236","580"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","December 2022","91,624","1,297"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","2023","636,514","37,089"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","January 2023","77,221","1,918"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","February 2023","3,102","240"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","March 2023","109,455","13,270"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","April 2023","127,169","19,131"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","May 2023","30,974","309"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","June 2023","14,370","144"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","July 2023","3,261","15"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","August 2023","36,329","362"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","September 2023","137,706","858"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","October 2023","19,334","193"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","November 2023","42,608","265"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","December 2023","34,985","384"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","2024","331,299","3,122"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","February 2024","35,886","410"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","March 2024","33,411","289"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","April 2024","35,623","215"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","May 2024","14,679","136"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","June 2024","51,134","428"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","July 2024","49,861","388"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","August 2024","65,429","875"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","September 2024","7,880","71"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","October 2024","11,221","93"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","November 2024","26,175","217"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","2025 through May","135,774","975"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","January 2025","35,337","292"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","February 2025","22,505","186"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","March 2025","28,363","229"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","April 2025","29,645","94"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Korea, South","May 2025","19,924","174"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Laos","2024","13,130,093","177,228"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Laos","July 2024","2,240,284","30,096"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Laos","August 2024","10,889,809","147,132"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Lithuania","2023","49,357","225"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Lithuania","April 2023","14,221","50"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Lithuania","July 2023","10,142","50"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Lithuania","October 2023","6,717","25"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Lithuania","November 2023","18,277","100"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Lithuania","2024","15,465","100"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Lithuania","June 2024","15,465","100"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malawi","2023","83,781","540"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malawi","March 2023","83,781","540"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","2022","752,415,186","6,654,989"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","January 2022","55,898,889","464,106"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","February 2022","41,306,195","341,590"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","March 2022","64,853,991","593,783"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","April 2022","72,943,085","672,666"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","May 2022","71,700,750","660,438"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","June 2022","72,145,867","678,840"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","July 2022","42,477,195","422,191"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","August 2022","69,564,292","617,753"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","September 2022","83,722,306","724,114"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","October 2022","78,502,926","682,843"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","November 2022","34,463,574","278,482"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","December 2022","64,836,116","518,183"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","2023","1,176,740,677","10,265,195"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","January 2023","104,752,835","1,022,483"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","February 2023","67,517,562","712,086"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","March 2023","63,701,286","652,008"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","April 2023","72,231,323","985,257"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","May 2023","80,913,331","702,439"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","June 2023","72,359,611","580,116"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","July 2023","140,549,662","1,029,124"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","August 2023","122,173,261","889,859"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","September 2023","128,836,841","863,914"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","October 2023","163,978,204","1,179,135"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","November 2023","92,476,776","879,898"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","December 2023","67,249,985","768,876"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","2024","957,585,057","7,823,325"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","January 2024","78,022,108","661,157"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","February 2024","101,513,599","682,883"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","March 2024","83,334,583","632,830"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","April 2024","121,420,250","865,243"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","May 2024","76,422,764","661,425"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","June 2024","77,749,303","697,200"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","July 2024","61,673,269","546,581"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","August 2024","70,297,860","586,697"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","September 2024","64,018,715","531,537"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","October 2024","70,019,554","600,134"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","November 2024","86,899,552","763,734"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","December 2024","66,213,500","593,904"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","2025 through May","318,960,761","2,845,633"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","January 2025","54,766,301","480,506"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","February 2025","60,171,906","542,891"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","March 2025","78,403,184","699,666"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","April 2025","74,348,750","659,827"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Malaysia","May 2025","51,270,620","462,743"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","2022","3,739,987","8,097"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","January 2022","137,904","676"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","February 2022","9,506","5"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","March 2022","7,831","1"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","April 2022","6,799","267"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","May 2022","160,490","100"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","June 2022","453,653","684"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","July 2022","789,409","1,323"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","August 2022","604,540","2,010"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","September 2022","1,138,259","1,594"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","November 2022","431,596","1,437"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","2023","605,491","2,612"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","January 2023","184,665","773"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","February 2023","199,160","682"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","May 2023","13,359","40"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","June 2023","65,700","300"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","July 2023","47,500","250"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","August 2023","5,859","59"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","September 2023","76,960","423"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","October 2023","6,736","67"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","November 2023","5,552","18"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","2024","223,553","1,203"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","January 2024","48,077","502"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","March 2024","5,338","6"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","April 2024","136,776","624"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","May 2024","10,468","23"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","July 2024","7,460","13"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","October 2024","8,938","16"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","November 2024","6,496","19"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","2025 through May","216,717","744"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","January 2025","3,240","1"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","March 2025","22,560","3"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","April 2025","63,621","259"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Mexico","May 2025","127,296","481"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","2022","68,175","11,853"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","June 2022","58,900","11,780"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","July 2022","5,488","60"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","November 2022","3,787","13"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","2023","3,987,012","7,160"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","April 2023","3,294,000","336"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","July 2023","684,312","6,823"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","December 2023","8,700","1"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","2024","2,634,711","23,748"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","February 2024","7,200","48"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","May 2024","2,126,845","19,638"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","October 2024","39,300","259"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","November 2024","2,136","1"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","December 2024","459,230","3,802"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","2025 through May","6,513,917","56,001"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","February 2025","1,997,917","16,540"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Netherlands","May 2025","4,516,000","39,461"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","New Zealand","2022","12,853","40"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","New Zealand","February 2022","6,954","20"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","New Zealand","April 2022","5,899","20"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Norway","2022","2,139","4"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Norway","August 2022","2,139","4"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Panama","2022","65,461","528"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Panama","April 2022","65,461","528"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Philippines","2022","61,440","5,450"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Philippines","June 2022","9,240","50"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Philippines","July 2022","5,400","1,800"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Philippines","December 2022","46,800","3,600"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Philippines","2023","129,278","3,114"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Philippines","March 2023","27,900","2,100"
"8541430080 Solar Cells, Made Into Panels Or Modules, Nesoi (no)","Philippines","June 2023","90,000","900"
